eal,Trade Date,Settlement Date,Asset/Account,Description,Note,Type,Category,Fee,Quantity,Security,Amount (CAD),Original Currency Amount,Exchange Rate
672fa8e0c88c9499584939ca,5/14/24,5/14/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-13.94,-13.94 CAD,1
672fa8e0c88c9499584939d0,5/14/24,5/14/24,RBC Online Banking (RBC Cash Back Mastercard),DAIRY QUEEN #12306,,withdrawal,,,-,,-18.47,-18.47 CAD,1
672fa8e0c88c9499584939d6,5/14/24,5/14/24,RBC Online Banking (RBC Cash Back Mastercard),BURRITOS MEXICAN  GRIL,,withdrawal,,,-,,-26.48,-26.48 CAD,1
672fa8e0c88c9499584939a0,5/13/24,5/13/24,RBC Online Banking (RBC Cash Back Mastercard),COSTCO WHOLESALE W1324,,withdrawal,,,-,,-78.75,-78.75 CAD,1
672fa8e0c88c9499584939a6,5/13/24,5/13/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT Q1R,,withdrawal,,,-,,-13.78,-13.78 CAD,1
672fa8e0c88c9499584939ac,5/13/24,5/13/24,RBC Online Banking (RBC Cash Back Mastercard),A&W #9315  DANNY DRIVE,,withdrawal,,,-,,-6.89,-6.89 CAD,1
672fa8e0c88c9499584939b2,5/13/24,5/13/24,RBC Online Banking (RBC Cash Back Mastercard),BURRITOS MEXICAN  GRIL,,withdrawal,,,-,,-13.21,-13.21 CAD,1
672fa8e0c88c9499584939b8,5/13/24,5/13/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-2.76,-2.76 CAD,1
672fa8dfc88c949958493976,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #9027,,withdrawal,,,-,,-0.46,-0.46 CAD,1
672fa8dfc88c94995849397c,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),BEST BUY #909,,withdrawal,,,-,,-48.86,-48.86 CAD,1
672fa8e0c88c949958493982,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),WENDYS 6740,,withdrawal,,,-,,-14.35,-14.35 CAD,1
672fa8e0c88c949958493988,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-22.43,-22.43 CAD,1
672fa8e0c88c94995849398e,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-5.58,-5.58 CAD,1
672fa8e0c88c949958493994,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-20.67,-20.67 CAD,1
672fa8e0c88c94995849399a,5/12/24,5/12/24,RBC Online Banking (RBC Cash Back Mastercard),A&W #9315  DANNY DRIVE,,withdrawal,,,-,,-6.89,-6.89 CAD,1
672fa8dfc88c949958493946,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),WAL-MART #3093,,withdrawal,,,-,,-6.47,-6.47 CAD,1
672fa8dfc88c94995849394c,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #1640,,withdrawal,,,-,,-3.09,-3.09 CAD,1
672fa8dfc88c949958493952,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),DAIRY QUEEN #12306,,withdrawal,,,-,,-8.15,-8.15 CAD,1
672fa8dfc88c949958493958,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),COSTCO WHOLESALE W1324,,withdrawal,,,-,,-71.86,-71.86 CAD,1
672fa8dfc88c94995849395e,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-2.28,-2.28 CAD,1
672fa8dfc88c949958493964,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),COSTCO WHOLESALE W1324,,withdrawal,,,-,,-69,-69 CAD,1
672fa8dfc88c94995849396a,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-11.48,-11.48 CAD,1
672fa8dfc88c949958493970,5/11/24,5/11/24,RBC Online Banking (RBC Cash Back Mastercard),BURRITOS MEXICAN  GRIL,,withdrawal,,,-,,-29.49,-29.49 CAD,1
672fa8aec88c949958492e88,5/10/24,5/10/24,RBC Online Banking (RBC Advantage Banking),Online Banking payment - 5887 NFLD POWER INC,,withdrawal,,,-,,-466.53,-466.53 CAD,1
672fa8dfc88c9499584938ec,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-4.05,-4.05 CAD,1
672fa8dfc88c9499584938f2,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),RUBBER DUCK CAR WASH -,,withdrawal,,,-,,-3,-3 CAD,1
672fa8dfc88c9499584938f8,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),SOBEYS #857,,withdrawal,,,-,,-3.99,-3.99 CAD,1
672fa8dfc88c9499584938fe,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),RUBBER DUCK CAR WASH -,,withdrawal,,,-,,-3,-3 CAD,1
672fa8dfc88c949958493904,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #2327,,withdrawal,,,-,,-0.46,-0.46 CAD,1
672fa8dfc88c94995849390a,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),A&W # 9313 KENMOUNT,,withdrawal,,,-,,-17.19,-17.19 CAD,1
672fa8dfc88c949958493910,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),RUBBER DUCK CAR WASH -,,withdrawal,,,-,,-3,-3 CAD,1
672fa8dfc88c949958493916,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),PARALLEL HEALTH,,withdrawal,,,-,,-75,-75 CAD,1
672fa8dfc88c94995849391c,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),COFFEE MATTERS,,withdrawal,,,-,,-3.51,-3.51 CAD,1
672fa8dfc88c949958493922,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #2327,,withdrawal,,,-,,-0.46,-0.46 CAD,1
672fa8dfc88c949958493928,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT Q1R,,withdrawal,,,-,,-11.48,-11.48 CAD,1
672fa8dfc88c94995849392e,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #9027,,withdrawal,,,-,,-11.72,-11.72 CAD,1
672fa8dfc88c949958493934,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),CHAPTERS 943,,withdrawal,,,-,,-23.09,-23.09 CAD,1
672fa8dfc88c94995849393a,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),DELUXE DRY CLEANERS,,withdrawal,,,-,,-19.15,-19.15 CAD,1
672fa8dfc88c949958493940,5/10/24,5/10/24,RBC Online Banking (RBC Cash Back Mastercard),CANADIAN TIRE GAS BAR,,withdrawal,,,-,,-5.01,-5.01 CAD,1
672fa8aec88c949958492e82,5/9/24,5/9/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit KOKO H SAAR C1ACwndwn38K,,deposit,,,-,,1300,1300 CAD,1
672fa8dfc88c9499584938bc,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),SUSHI ISLAND,,withdrawal,,,-,,-48.84,-48.84 CAD,1
672fa8dfc88c9499584938c2,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),Amazon.ca Prime Member,,withdrawal,,,-,,-11.49,-11.49 CAD,1
672fa8dfc88c9499584938c8,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #2327,,withdrawal,,,-,,-3.44,-3.44 CAD,1
672fa8dfc88c9499584938ce,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),Bumble and bumble,,withdrawal,,,-,,-76.28,-76.28 CAD,1
672fa8dfc88c9499584938d4,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-14.89,-14.89 CAD,1
672fa8dfc88c9499584938da,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-4.1,-4.1 CAD,1
672fa8dfc88c9499584938e0,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #2327,,withdrawal,,,-,,-0.35,-0.35 CAD,1
672fa8dfc88c9499584938e6,5/9/24,5/9/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-20.67,-20.67 CAD,1
672fa8dfc88c94995849387a,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),HICKMAN MOTORS LIMITED,,withdrawal,,,-,,-19.15,-19.15 CAD,1
672fa8dfc88c949958493880,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S            Q1R,,withdrawal,,,-,,-9.18,-9.18 CAD,1
672fa8dfc88c949958493886,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),M.U.N-ST.JOHN'S BOOKST,,withdrawal,,,-,,-37.79,-37.79 CAD,1
672fa8dfc88c94995849388c,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),AMZN Mktp CA*5O6448HK3,,withdrawal,,,-,,-22.91,-22.91 CAD,1
672fa8dfc88c949958493892,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),ACROPOLIS PIZZA,,withdrawal,,,-,,-16.62,-16.62 CAD,1
672fa8dfc88c949958493898,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #2327,,withdrawal,,,-,,-0.23,-0.23 CAD,1
672fa8dfc88c94995849389e,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),STARBUCKS 04093,,withdrawal,,,-,,-4.39,-4.39 CAD,1
672fa8dfc88c9499584938a4,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),Amazon.ca*GH29I8W43,,withdrawal,,,-,,-155.64,-155.64 CAD,1
672fa8dfc88c9499584938aa,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-6.89,-6.89 CAD,1
672fa8dfc88c9499584938b0,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-11.48,-11.48 CAD,1
672fa8dfc88c9499584938b6,5/8/24,5/8/24,RBC Online Banking (RBC Cash Back Mastercard),CANADIAN TIRE GAS BAR,,withdrawal,,,-,,-16.09,-16.09 CAD,1
672fa8dec88c94995849383e,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),EV CHARGING,,withdrawal,,,-,,-3.84,-3.84 CAD,1
672fa8dec88c949958493844,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),CIRCLE K / IRVING #QPS,,withdrawal,,,-,,-6.54,-6.54 CAD,1
672fa8dec88c94995849384a,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),Subway 32256,,withdrawal,,,-,,-21.85,-21.85 CAD,1
672fa8dec88c949958493850,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S            Q1R,,withdrawal,,,-,,-13.78,-13.78 CAD,1
672fa8dec88c949958493856,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),GALWAY PIZZA HUT,,withdrawal,,,-,,-22.2,-22.2 CAD,1
672fa8dec88c94995849385c,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),SHOPPERS DRUG MART #01,,withdrawal,,,-,,-40.48,-40.48 CAD,1
672fa8dfc88c949958493862,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-7.07,-7.07 CAD,1
672fa8dfc88c949958493868,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),SOBEYS #857,,withdrawal,,,-,,-9.88,-9.88 CAD,1
672fa8dfc88c94995849386e,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #9027,,withdrawal,,,-,,-0.46,-0.46 CAD,1
672fa8dfc88c949958493874,5/7/24,5/7/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-14.05,-14.05 CAD,1
672fa8aec88c949958492e7c,5/6/24,5/6/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent cisco LPMSV5,,withdrawal,,,-,,-15,-15 CAD,1
672fa8dec88c9499584937f6,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),Spotify P2BFD74DF0,,withdrawal,,,-,,-12.64,-12.64 CAD,1
672fa8dec88c9499584937fc,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),FlairAir - UPEAJR,,withdrawal,,,-,,-188.2,-188.2 CAD,1
672fa8dec88c949958493802,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHR*CHRISTIANBOOK,,withdrawal,,,-,,-32.53,-32.53 CAD,1
672fa8dec88c949958493808,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #0553,,withdrawal,,,-,,-18.15,-18.15 CAD,1
672fa8dec88c94995849380e,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #0553,,withdrawal,,,-,,-0.35,-0.35 CAD,1
672fa8dec88c949958493814,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-11.83,-11.83 CAD,1
672fa8dec88c94995849381a,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-13.33,-13.33 CAD,1
672fa8dec88c949958493820,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-9.07,-9.07 CAD,1
672fa8dec88c949958493826,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-8.53,-8.53 CAD,1
672fa8dec88c94995849382c,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-7.93,-7.93 CAD,1
672fa8dec88c949958493832,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),TIM HORTONS #8509,,withdrawal,,,-,,-12.41,-12.41 CAD,1
672fa8dec88c949958493838,5/6/24,5/6/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-3.35,-3.35 CAD,1
672fa8dec88c9499584937d8,5/5/24,5/5/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-22.95,-22.95 CAD,1
672fa8dec88c9499584937de,5/5/24,5/5/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-13.44,-13.44 CAD,1
672fa8dec88c9499584937e4,5/5/24,5/5/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-9.25,-9.25 CAD,1
672fa8dec88c9499584937ea,5/5/24,5/5/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-6.93,-6.93 CAD,1
672fa8dec88c9499584937f0,5/5/24,5/5/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-5.95,-5.95 CAD,1
672fa8dec88c949958493796,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),Subway 39008,,withdrawal,,,-,,-14.82,-14.82 CAD,1
672fa8dec88c94995849379c,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CIRCLE K / IRVING #QPS,,withdrawal,,,-,,-4.77,-4.77 CAD,1
672fa8dec88c9499584937a2,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),A&W #9315  DANNY DRIVE,,withdrawal,,,-,,-17.1,-17.1 CAD,1
672fa8dec88c9499584937a8,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT,,withdrawal,,,-,,-13.78,-13.78 CAD,1
672fa8dec88c9499584937ae,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-11.17,-11.17 CAD,1
672fa8dec88c9499584937b4,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-11.79,-11.79 CAD,1
672fa8dec88c9499584937ba,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-4.59,-4.59 CAD,1
672fa8dec88c9499584937c0,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-2.72,-2.72 CAD,1
672fa8dec88c9499584937c6,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-9.07,-9.07 CAD,1
672fa8dec88c9499584937cc,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-12.75,-12.75 CAD,1
672fa8dec88c9499584937d2,5/4/24,5/4/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-8.34,-8.34 CAD,1
672fa8adc88c949958492e6a,5/3/24,5/3/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 1444 SUBWAY,,withdrawal,,,-,,-22.45,-22.45 CAD,1
672fa8aec88c949958492e70,5/3/24,5/3/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments NPGU3E,,withdrawal,,,-,,-1050,-1050 CAD,1
672fa8aec88c949958492e76,5/3/24,5/3/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments WDG4ND,,withdrawal,,,-,,-950,-950 CAD,1
672fa8dec88c949958493766,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),MARINE ATLANTIC INC EC,,withdrawal,,,-,,-157.97,-157.97 CAD,1
672fa8dec88c94995849376c,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),FLO SERVICES,,withdrawal,,,-,,-50,-50 CAD,1
672fa8dec88c949958493772,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),MV BLUE PUTTEES,,withdrawal,,,-,,-22.08,-22.08 CAD,1
672fa8dec88c949958493778,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),MCDONALD'S #16572,,withdrawal,,,-,,-10.07,-10.07 CAD,1
672fa8dec88c94995849377e,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-3.27,-3.27 CAD,1
672fa8dec88c949958493784,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-13.44,-13.44 CAD,1
672fa8dec88c94995849378a,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),CHARGEPOINT CANADA - (,,withdrawal,,,-,,-3.47,-3.47 CAD,1
672fa8dec88c949958493790,5/3/24,5/3/24,RBC Online Banking (RBC Cash Back Mastercard),GOOGLE *Google Storage,,withdrawal,,,-,,-4.51,-4.51 CAD,1
672fa8adc88c949958492e58,5/2/24,5/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 1398 WENDY'S RESTAUR,,withdrawal,,,-,,-15.57,-15.57 CAD,1
672fa8adc88c949958492e5e,5/2/24,5/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 9443 SUPPLEMENT KING,,withdrawal,,,-,,-39.08,-39.08 CAD,1
672fa8adc88c949958492e64,5/2/24,5/2/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0643 HIGHWAY 104,,withdrawal,,,-,,-4,-4 CAD,1
672fa8dec88c949958493748,5/2/24,5/2/24,RBC Online Banking (RBC Cash Back Mastercard),Tesla Motors Canada UL,,withdrawal,,,-,,-15.81,-15.81 CAD,1
672fa8dec88c94995849374e,5/2/24,5/2/24,RBC Online Banking (RBC Cash Back Mastercard),YOUR FAMILY LAUNDROMAT,,withdrawal,,,-,,-10,-10 CAD,1
672fa8dec88c949958493754,5/2/24,5/2/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S KEMPT ROAD Q01,,withdrawal,,,-,,-15.57,-15.57 CAD,1
672fa8dec88c94995849375a,5/2/24,5/2/24,RBC Online Banking (RBC Cash Back Mastercard),WENDYS 583 PORTLANDQ01,,withdrawal,,,-,,-11.58,-11.58 CAD,1
672fa8dec88c949958493760,5/2/24,5/2/24,RBC Online Banking (RBC Cash Back Mastercard),SHOPPERS DRUG MART #20,,withdrawal,,,-,,-68,-68 CAD,1
672fa8adc88c949958492e4c,5/1/24,5/1/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 1194 FINISH LINE CAR,,withdrawal,,,-,,-18.39,-18.39 CAD,1
672fa8adc88c949958492e52,5/1/24,5/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MRIDUL MISRA 3636368252dd53307cc13fb104b9b54b,,deposit,,,-,,1050,1050 CAD,1
672fa8ddc88c94995849371e,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-25.98,-25.98 CAD,1
672fa8ddc88c949958493724,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),PETRO CANADA14172,,withdrawal,,,-,,-3.55,-3.55 CAD,1
672fa8dec88c94995849372a,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),PROXI MONTMAGNY,,withdrawal,,,-,,-15.35,-15.35 CAD,1
672fa8dec88c949958493730,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT Q1R,,withdrawal,,,-,,-19.98,-19.98 CAD,1
672fa8dec88c949958493736,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S RESTAURANT Q1R,,withdrawal,,,-,,-13.77,-13.77 CAD,1
672fa8dec88c94995849373c,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S 6729,,withdrawal,,,-,,-15.59,-15.59 CAD,1
672fa8dec88c949958493742,5/1/24,5/1/24,RBC Online Banking (RBC Cash Back Mastercard),SECURITY NATIONAL INSU,,withdrawal,,,-,,-315.5,-315.5 CAD,1
672fa8adc88c949958492e2e,4/30/24,4/30/24,RBC Online Banking (RBC Advantage Banking),Loan payment,,withdrawal,,,-,,-857.93,-857.93 CAD,1
672fa8adc88c949958492e34,4/30/24,4/30/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 6965 GOODLIFE FITNES,,withdrawal,,,-,,-50.27,-50.27 CAD,1
672fa8adc88c949958492e3a,4/30/24,4/30/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 3416 BENNY&CO. ST-AP,,withdrawal,,,-,,-16.1,-16.1 CAD,1
672fa8adc88c949958492e40,4/30/24,4/30/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0893 WENDY'S RESTAUR,,withdrawal,,,-,,-13.54,-13.54 CAD,1
672fa8adc88c949958492e46,4/30/24,4/30/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0772 A&W #5371,,withdrawal,,,-,,-17.09,-17.09 CAD,1
672fa8ddc88c949958493712,4/30/24,4/30/24,RBC Online Banking (RBC Cash Back Mastercard),Bumble and bumble,,withdrawal,,,-,,-50.03,-50.03 CAD,1
672fa8ddc88c949958493718,4/30/24,4/30/24,RBC Online Banking (RBC Cash Back Mastercard),CANADIAN TIRE #256,,withdrawal,,,-,,-51.15,-51.15 CAD,1
672fa8adc88c949958492df8,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0892 VILLAGE MARKET,,withdrawal,,,-,,-5.3,-5.3 CAD,1
672fa8adc88c949958492dfe,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),Contactless Interac purchase - 0526 01041 MACS CONV,,withdrawal,,,-,,-27.33,-27.33 CAD,1
672fa8adc88c949958492e04,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit HELEN GEBREHIWET GEBREZGI 17295fdb039e46a19a2d5faf1705cafc,,deposit,,,-,,1190,1190 CAD,1
672fa8adc88c949958492e0a,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit DANIKA MCNEILL C1ApRB5nd6g2,,deposit,,,-,,475,475 CAD,1
672fa8adc88c949958492e10,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments X7WQ82,,withdrawal,,,-,,-1190,-1190 CAD,1
672fa8adc88c949958492e16,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments EF5E5A,,withdrawal,,,-,,-650,-650 CAD,1
672fa8adc88c949958492e1c,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 1568,,withdrawal,,,-,,-2393.83,-2393.83 CAD,1
672fa8adc88c949958492e22,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MAYOWA DEBORAH OLUKUNLE C1ATYrX4UmT9,,deposit,,,-,,475,475 CAD,1
672fa8adc88c949958492e28,4/29/24,4/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments HQD767,,withdrawal,,,-,,-1000,-1000 CAD,1
672fa8ddc88c949958493706,4/29/24,4/29/24,RBC Online Banking (RBC Cash Back Mastercard),WEALTHICA,,withdrawal,,,-,,-6.89,-6.89 CAD,1
672fa8ddc88c94995849370c,4/29/24,4/29/24,RBC Online Banking (RBC Cash Back Mastercard),WEALTHICA,,withdrawal,,,-,,-7.19,-7.19 CAD,1
672fa8ddc88c9499584936fa,4/28/24,4/28/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,2393.83,2393.83 CAD,1
672fa8ddc88c949958493700,4/28/24,4/28/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-4.51,-4.51 CAD,1
672fa8ddc88c9499584936e8,4/27/24,4/27/24,RBC Online Banking (RBC Cash Back Mastercard),WENDY'S #6348,,withdrawal,,,-,,-23.67,-23.67 CAD,1
672fa8ddc88c9499584936ee,4/27/24,4/27/24,RBC Online Banking (RBC Cash Back Mastercard),FORTINOS (WATERDOWN 20,,withdrawal,,,-,,-45.2,-45.2 CAD,1
672fa8ddc88c9499584936f4,4/27/24,4/27/24,RBC Online Banking (RBC Cash Back Mastercard),FORTINOS (WATERDOWN 20,,withdrawal,,,-,,-3.94,-3.94 CAD,1
672fa8adc88c949958492df2,4/26/24,4/26/24,RBC Online Banking (RBC Advantage Banking),Misc Payment MATEUS SAAR,,deposit,,,-,,4049.34,4049.34 CAD,1
